name,lat,long,unique_id,city,state_abb,zip,state
Starbucks,33.625955,-117.850184,6453002,Newport Beach,CA,926605437,California
Starbucks,33.173456,-86.284475,13303546,Sylacauga,AL,35150,Alabama
Starbucks,39.608041,-119.697171,6452555,Sparks,NV,894367212,Nevada
Starbucks,37.274647,-107.882252,6452813,Durango,CO,813015104,Colorado
Starbucks,43.089616,-78.987782,6452585,Niagara Falls,NY,143042252,New York
Starbucks,40.708411,-74.007404,6452991,New York,NY,100384512,New York
Starbucks,36.847562,-76.292036,6462705,Norfolk,VA,235101611,Virginia
Starbucks,41.561739,-93.779229,6452970,Des Moines,IA,502665303,Iowa
Starbucks,37.739684,-122.467323,6452717,San Francisco,CA,941271306,California
Starbucks,35.218404,-80.945219,6452937,Charlotte,NC,282085750,North Carolina
Starbucks,35.220499,-80.944685,6452787,Charlotte,NC,282085750,North Carolina
Starbucks,44.057112,-121.30131,6458999,Bend,OR,97701,Oregon
Starbucks,33.909883,-117.456848,6452777,Riverside,CA,925034144,California
Starbucks,38.011093,-121.322135,6452504,Stockton,CA,952072613,California
Starbucks,37.43478,-121.900493,6452856,Milpitas,CA,950354401,California
Starbucks,33.822522,-84.366051,6465982,Atlanta,GA,30324,Georgia
Starbucks,34.349943,-84.053166,6452837,Dawsonville,GA,30534,Georgia
Starbucks,29.561181,-98.588166,6452595,San Antonio,TX,78230,Texas
Starbucks,25.69778,-80.163197,6452948,Key Biscayne,FL,331491567,Florida
Starbucks,39.522392,-119.811315,6452683,Reno,NV,895011925,Nevada
Starbucks,33.84104,-117.94199,6454856,Anaheim,CA,928014622,California
Starbucks,47.617076,-122.20192,6468919,Bellevue,WA,980045031,Washington
Starbucks,33.33327,-86.786353,15297871,Pelham,AL,35124,Alabama
Starbucks,29.959394,-95.547079,6460084,Houston,TX,770641010,Texas
Starbucks,40.648805,-111.867733,6453662,Salt Lake City,UT,841211034,Utah
Starbucks,34.190914,-118.934545,6453772,Thousand Oaks,CA,913201190,California
Starbucks,33.096882,-117.199692,6453630,San Marcos,CA,920782044,California
Starbucks,29.94778,-93.993163,6467592,Nederland,TX,776277835,Texas
Starbucks,21.283268,-157.710751,6456867,Honolulu,HI,968253406,Hawaii
Starbucks,38.214389,-85.591411,6453945,Jeffersontown,KY,402991750,Kentucky
Starbucks,33.807413,-117.869946,6467640,Orange,CA,928673412,California
Starbucks,33.579776,-117.668928,6453839,Mission Viejo,CA,926915645,California
Starbucks,39.548153,-104.994157,6453935,Highlands Ranch,CO,801295631,Colorado
Starbucks,40.805119,-72.95693,6446555,Medford,NY,117632239,New York
Starbucks,32.90463,-97.045114,6453979,Dallas,TX,75261,Texas
Starbucks,37.729511,-121.931381,6453755,San Ramon,CA,945833848,California
Starbucks,39.912416,-86.210815,6453823,Indianapolis,IN,462681994,Indiana
Starbucks,41.696505,-87.518644,14264461,Hammond,IN,46320,Indiana
Starbucks,28.656196,-81.203881,6453672,Oviedo,FL,32765,Florida
Starbucks,35.045708,-78.9243,6453505,Fayetteville,NC,283039611,North Carolina
Starbucks,36.08943,-79.81047,6453877,Greensboro,NC,274088049,North Carolina
Starbucks,33.761583,-84.385099,6453939,Atlanta,GA,303037402,Georgia
Starbucks,33.837151,-118.355389,6453996,Torrance,CA,905035535,California
Starbucks,37.789587,-122.401963,6453654,San Francisco,CA,941044602,California
Starbucks,39.886543,-105.078687,6453925,Westminster,CO,800216063,Colorado
Starbucks,36.89744,-76.203327,6453701,Norfolk,VA,235185816,Virginia
Starbucks,31.189762,-83.763753,6453547,Moultrie,GA,317884121,Georgia
Starbucks,41.46133,-81.989956,13303548,Avon,OH,44011,Ohio
Starbucks,32.773985,-117.070165,6456140,San Diego,CA,921829998,California
Starbucks,45.641477,-122.556753,6453562,Vancouver,WA,986844283,Washington
Starbucks,33.775248,-117.870686,6453602,Santa Ana,CA,927056607,California
Starbucks,42.427657,-82.910013,6467369,Grosse Pointe,MI,482362501,Michigan
Starbucks,61.173768,-149.982953,6453665,Anchorage,AK,995021023,Alaska
Starbucks,32.831155,-117.130697,6453273,San Diego,CA,921231243,California
Starbucks,32.862155,-97.180167,6453357,Hurst,TX,760542758,Texas
Starbucks,33.152628,-96.861997,6453205,Frisco,TX,750344408,Texas
Starbucks,30.233718,-97.742404,6453073,Austin,TX,787044447,Texas
Starbucks,40.756877,-73.835446,6453347,Flushing,NY,113545105,New York
Starbucks,42.71239,-71.443009,6453399,Nashua,NH,030605503,New Hampshire
Starbucks,47.150532,-122.356676,6445885,Puyallup,WA,983734365,Washington
Starbucks,38.680808,-121.333189,6453192,Sacramento,CA,958415404,California
Starbucks,45.168514,-93.860245,6453266,Buffalo,MN,553134321,Minnesota
Starbucks,42.053318,-87.67289,6451780,Evanston,IL,602082500,Illinois
Starbucks,29.475289,-81.221433,6453378,Palm Coast,FL,321642420,Florida
Starbucks,28.509651,-81.237693,6453230,Orlando,FL,328258735,Florida
Starbucks,34.220989,-118.502148,6453189,Van Nuys,CA,914061101,California
Starbucks,32.823573,-96.78955,6453057,Dallas,TX,752054032,Texas
Starbucks,33.020574,-96.713335,6453410,Plano,TX,750758858,Texas
Starbucks,42.358883,-71.070565,6453068,Boston,MA,021143251,Massachusetts
Starbucks,40.033513,-83.141028,12117800,HILLIARD,OH,43026,Ohio
Starbucks,39.972611,-75.319206,6453358,Havertown,PA,190833309,Pennsylvania
Starbucks,40.139588,-75.310085,6467198,East Norriton,PA,194011512,Pennsylvania
Starbucks,40.440248,-80.00223,6453075,Pittsburgh,PA,152221813,Pennsylvania
Starbucks,40.020329,-75.316589,6453285,Bryn Mawr,PA,190103402,Pennsylvania
Starbucks,40.626373,-122.3172,10993537,REDDING,CA,96003,California
Starbucks,29.889176,-97.944384,6453184,San Marcos,TX,786664684,Texas
Starbucks,32.921815,-96.992543,6453054,Irving,TX,750636050,Texas
Starbucks,39.725373,-104.983098,6453239,Denver,CO,802036619,Colorado
Starbucks,32.836879,-97.098112,6451590,Euless,TX,760404229,Texas
Starbucks,33.639456,-112.352307,6470315,Surprise,AZ,853743867,Arizona
Starbucks,32.764868,-96.896047,6453448,Dallas,TX,752111326,Texas
Starbucks,38.906586,-77.259428,13303549,Vienna,VA,22180,Virginia
Starbucks,41.939393,-87.683032,6453087,Chicago,IL,606186413,Illinois
Starbucks,32.956669,-96.616218,6466945,Garland,TX,750402902,Texas
Starbucks,33.151573,-117.337108,6453277,Carlsbad,CA,920084109,California
Starbucks,45.522611,-122.60667,6453140,Portland,OR,972151259,Oregon
Starbucks,33.639816,-117.854187,6464629,Irvine,CA,926173066,California
Starbucks,33.759776,-118.147131,6451403,Long Beach,CA,908032817,California
Starbucks,42.820316,-106.369681,6453265,Casper,WY,826044238,Wyoming
Starbucks,38.672896,-121.274145,6453128,Citrus Heights,CA,956106866,California
Starbucks,37.767065,-122.39366,6453479,San Francisco,CA,941580004,California
Starbucks,33.986986,-118.22552,6456915,Huntington Park,CA,902552953,California
Starbucks,33.856211,-84.583397,6453337,Austell,GA,301068513,Georgia
Starbucks,41.596889,-93.718491,6453464,Clive,IA,503241312,Iowa
Starbucks,25.967324,-80.142636,13303749,Aventura,FL,33180,Florida
Starbucks,42.455468,-71.064841,6453164,Melrose,MA,021763835,Massachusetts
Starbucks,37.490309,-122.240179,6453022,Redwood City,CA,940621779,California
Starbucks,38.559076,-121.46164,6453071,Sacramento,CA,958171334,California
Starbucks,41.011706,-95.910243,6453007,Plattsmouth,NE,68048,Nebraska
Starbucks,36.038531,-114.994644,6453280,Henderson,NV,890157088,Nevada
Starbucks,38.853452,-77.44978,6453472,Centerville,VA,201201618,Virginia
Starbucks,42.259308,-85.614583,6451059,Kalamazoo,MI,490083976,Michigan
Starbucks,33.334921,-111.967238,12117753,Tempe,AZ,85284,Arizona
Starbucks,33.447774,-112.074784,6455474,Phoenix,AZ,850032321,Arizona
Starbucks,41.725977,-71.435584,6453049,Warwick,RI,028861533,Rhode Island
Starbucks,35.294923,-81.571632,6453031,Shelby,NC,28152,North Carolina
Starbucks,41.725742,-71.434956,6453616,Warwick,RI,028861533,Rhode Island
Starbucks,37.108512,-113.59325,6460200,St. George,UT,84770,Utah
Starbucks,21.333799,-157.923476,6453255,Honolulu,HI,96819,Hawaii
Starbucks,47.6725,-122.10355,6453381,Redmond,WA,980523300,Washington
Starbucks,38.051391,-78.503083,6453101,Charlottesville,VA,229034891,Virginia
Starbucks,38.749978,-77.570984,6453453,Bristow,VA,201365502,Virginia
Starbucks,36.013676,-106.06512,6453296,Espanola,NM,875322107,New Mexico
Starbucks,39.747318,-74.994032,6446766,Sicklerville,NJ,08081,New Jersey
Starbucks,35.956534,-86.8141,6469318,Franklin,TN,370671605,Tennessee
Starbucks,42.270198,-84.424941,6464602,Jackson,MI,492022278,Michigan
Starbucks,42.094123,-76.001729,6453133,Vestal,NY,138502034,New York
Starbucks,39.583695,-119.740969,6453404,Sparks,NV,894367745,Nevada
Starbucks,39.646747,-84.109909,6471815,Dayton,OH,45305,Ohio
Starbucks,47.728996,-122.243278,6460162,Bothell,WA,980114927,Washington
Starbucks,29.990305,-95.737166,6446484,Cypress,TX,774336477,Texas
Starbucks,45.301033,-122.771203,6453498,Wilsonville,OR,97070,Oregon
Starbucks,34.137171,-117.371084,6466982,Rialto,CA,923774600,California
Starbucks,39.716415,-105.080992,6453500,Lakewood,CO,802261502,Colorado
Starbucks,33.825649,-84.365573,6453452,Atlanta,GA,303243030,Georgia
Starbucks,45.450991,-122.780369,6453134,Tigard,OR,972234448,Oregon
Starbucks,40.054393,-83.068844,6469319,Upper Arlington,OH,43221,Ohio
Starbucks,42.625355,-82.94572,6453501,Clinton Township,MI,480386917,Michigan
Starbucks,44.72374,-93.17661,6453370,Apple Valley,MN,551247286,Minnesota
Starbucks,33.823198,-117.835717,6453084,Orange,CA,928653745,California
Starbucks,38.549501,-121.426329,6462318,Sacramento,CA,95817,California
Starbucks,40.018642,-74.944414,6455571,Delran,NJ,080751446,New Jersey
Starbucks,36.999847,-121.554604,6453258,Gilroy,CA,95020,California
Starbucks,31.138444,-97.765292,6453121,Ft. Hood,TX,76544,Texas
Starbucks,40.747151,-73.825353,14098290,FLUSHING,NY,11355,New York
Starbucks,39.944122,-104.940934,6453446,Thornton,CO,80233,Colorado
Starbucks,40.017919,-79.078466,6454573,Somerset,PA,155011033,Pennsylvania
Starbucks,34.649116,-120.459039,6453163,Lompoc,CA,934364520,California
Starbucks,39.890176,-86.046834,6453147,Indianapolis,IN,462502862,Indiana
Starbucks,42.618957,-83.093912,6466276,Troy,MI,480851117,Michigan
Starbucks,35.697593,-78.583868,6470208,Garner,NC,275298785,North Carolina
Starbucks,29.742142,-95.390642,6466038,Houston,TX,770064342,Texas
Starbucks,32.811188,-96.623163,6453401,Mesquite,TX,751504158,Texas
Starbucks,30.304639,-97.764441,6453117,Austin,TX,787031228,Texas
Starbucks,42.138802,-88.024257,6453352,Palatine,IL,60074,Illinois
Starbucks,47.274631,-122.464631,6471167,Tacoma,WA,984033363,Washington
Starbucks,40.495777,-80.256513,6453323,Pittsburg,PA,15231,Pennsylvania
Starbucks,34.283478,-81.596045,14264459,Newberry,SC,291084008,South Carolina
Starbucks,41.437973,-87.46908,6453476,St John,IN,463738409,Indiana
Starbucks,41.417876,-73.292908,13424882,Newtown,CT,064701642,Connecticut
Starbucks,43.06502,-87.878296,6453321,Milwaukee,WI,532114242,Wisconsin
Starbucks,36.095255,-115.176166,6466034,Las Vegas,NV,891191098,Nevada
Starbucks,34.237465,-84.457926,6463107,Canton,GA,301148071,Georgia
Starbucks,32.731815,-97.111605,6453251,Arlington,TX,76019,Texas
Starbucks,47.656396,-117.220556,6453231,Spokane,WA,992160812,Washington
Starbucks,33.108249,-96.806755,6453032,Frisco,TX,750349065,Texas
Starbucks,40.422154,-104.750162,6453492,Greeley,CO,806341351,Colorado
Starbucks,39.294076,-94.711749,6546512,Kansas City,MO,64153,Missouri
Starbucks,32.544152,-117.041935,6453290,San Ysidro,CA,921733046,California
Starbucks,39.954412,-75.169217,6453148,Philadelphia,PA,191032838,Pennsylvania
Starbucks,31.602467,-97.108759,6460104,Lacy Lakeview,TX,76705,Texas
Starbucks,32.658895,-117.090892,6453118,National City,CA,919507416,California
Starbucks,39.953705,-75.194962,10842112,Philadelphia,PA,19104,Pennsylvania
Starbucks,40.667231,-111.984555,6453165,Taylorsville,UT,841293452,Utah
Starbucks,36.007048,-84.021901,6453316,Knoxville,TN,37912,Tennessee
Starbucks,43.576041,-89.782234,6453795,Lake Delton,WI,53940,Wisconsin
Starbucks,35.877398,-78.793729,6453267,Raleigh,NC,27623,North Carolina
Starbucks,35.443201,-80.861728,6453132,Huntersville,NC,280788219,North Carolina
Starbucks,32.421836,-96.83793,6453039,Waxahachie,TX,751655116,Texas
Starbucks,39.957134,-85.99978,6453394,Fishers,IN,460372822,Indiana
Starbucks,39.057152,-94.605189,6453457,Kansas City,MO,641114403,Missouri
Starbucks,40.720976,-73.847363,6453085,Forest Hills,NY,113751022,New York
Starbucks,40.666983,-73.474865,6453434,Massapequa,NY,117586018,New York
Starbucks,41.663163,-86.109136,12289671,Mishawaka,IN,465444035,Indiana
Starbucks,38.548404,-122.8109,6873799,Windsor,CA,954929282,California
Starbucks,41.137898,-96.023136,6453143,Papillion,NE,681335837,Nebraska
Starbucks,27.958392,-82.724513,6451879,Clearwater,FL,337593945,Florida
Starbucks,40.920338,-74.066439,6453166,Paramus,NJ,076522625,New Jersey
Starbucks,41.24453,-81.176162,6453142,Mantua,OH,44255,Ohio
Starbucks,46.654861,-122.95375,6453363,Chehalis,WA,985323428,Washington
Starbucks,37.136146,-93.276607,6453425,Springfield,MO,658102606,Missouri
Starbucks,36.036851,-83.888743,6469380,Knoxville,TN,379187000,Tennessee
Starbucks,38.915034,-77.067529,6472288,Washington,DC,200072301,District of Columbia
Starbucks,34.039577,-118.55437,6453036,Pacific Palisades,CA,902724102,California
Starbucks,39.227106,-84.397519,6453124,Blue Ash,OH,452361100,Ohio
Starbucks,41.733522,-71.408361,6446970,Warwick,RI,028891001,Rhode Island
Starbucks,35.802675,-84.261049,6453313,Lenoir City,TN,37771,Tennessee
Starbucks,37.992063,-85.706401,6453303,Shepherdsville,KY,401656005,Kentucky
Starbucks,37.664332,-97.243946,6455560,Wichita,KS,672075149,Kansas
Starbucks,64.835542,-147.818177,6453198,Fairbanks,AK,997094610,Alaska
Starbucks,35.109423,-106.658156,6453263,Albuquerque,NM,87104,New Mexico
Starbucks,33.393267,-111.878467,6453272,Mesa,AZ,852024704,Arizona
Starbucks,41.568945,-73.414812,6453137,New Milford,CT,067763402,Connecticut
Starbucks,33.652176,-111.924465,6453204,Scottsdale,AZ,852559692,Arizona
Starbucks,34.849957,-92.404942,6446597,Maumelle,AR,721137266,Arkansas
Starbucks,46.999422,-122.908189,6456869,Tumwater,WA,985014421,Washington
Starbucks,34.254483,-84.357949,6453261,Cumming,GA,30115,Georgia
Starbucks,41.884618,-87.637348,6453477,Chicago,IL,606061611,Illinois
Starbucks,30.43894,-84.28363,6453196,Tallahassee,FL,32301,Florida
Starbucks,39.074528,-77.056564,6454529,Silver Spring,MD,209041985,Maryland
Starbucks,37.379112,-122.118794,6453469,Los Altos,CA,94022,California
Starbucks,33.680703,-84.228017,6460324,Decatur,GA,30034,Georgia
Starbucks,34.168004,-118.321947,6453388,Burbank,CA,915062408,California
Starbucks,38.543023,-76.979239,6466943,La Plata,MD,206464224,Maryland
Starbucks,38.362902,-121.965551,10841872,Vacaville,CA,956873251,California
Starbucks,47.1326,-122.487,6447993,McChord AFB,WA,98438,Washington
Starbucks,41.617376,-70.490424,6469065,Mashpee,MA,026493283,Massachusetts
Starbucks,43.084756,-88.761591,7865318,Johnson Creek,WI,530389405,Wisconsin
Starbucks,35.482517,-80.87852,13424875,Charlotte,NC,280315910,North Carolina
Starbucks,37.784131,-122.407362,6453463,San Francisco,CA,941031900,California
Starbucks,42.049658,-87.682029,6453400,Evanston,IL,602013713,Illinois
Starbucks,47.494733,-94.905953,6873772,Bemidji,MN,566015602,Minnesota
Starbucks,37.804496,-122.433759,6465227,San Francisco,CA,941231710,California
Starbucks,34.18033,-117.324374,6465088,San Bernardino,CA,924072393,California
Starbucks,38.453486,-121.370154,6453450,Elk Grove,CA,958299453,California
Starbucks,37.983864,-121.346664,6453171,Stockton,CA,952198213,California
Starbucks,37.705811,-121.852111,6465148,Dublin,CA,945684273,California
Starbucks,38.245872,-85.521608,6453785,Louisville,KY,402431530,Kentucky
Starbucks,36.055315,-94.190135,6462833,Fayetteville,AR,727016216,Arkansas
Starbucks,43.22313,-87.924095,6453809,Mequon,WI,530923411,Wisconsin
Starbucks,38.862773,-77.358852,6453889,Fairfax,VA,220333365,Virginia
Starbucks,27.236407,-80.268253,6453907,Stuart,FL,349949315,Florida
Starbucks,39.492979,-76.393805,14264456,Fallston,MD,210472716,Maryland
Starbucks,38.86347,-77.084023,6453855,Arlington,VA,222044400,Virginia
Starbucks,47.576967,-122.296749,6455721,Seattle,WA,981446005,Washington
Starbucks,25.656064,-80.396221,6453843,Miami,FL,331869064,Florida
Starbucks,34.187578,-118.553723,6469352,Reseda,CA,913356302,California
Starbucks,30.476873,-97.805098,6453784,Austin,TX,78717,Texas
Starbucks,36.060228,-95.973967,6453832,Tulsa,OK,741365034,Oklahoma
Starbucks,36.19557,-115.12046,6453911,North Las Vegas,NV,890308901,Nevada
Starbucks,32.883067,-97.38418,6453686,Fort Worth,TX,761795096,Texas
Starbucks,42.291705,-85.58335,7865962,Kalamazoo,MI,49007,Michigan
Starbucks,38.062383,-122.532481,6452789,Novato,CA,949496210,California
Starbucks,37.638522,-120.924809,6452574,Modesto,CA,953570522,California
Starbucks,35.350148,-119.124982,6452928,Bakersfield,CA,933113635,California
Starbucks,40.380244,-105.516483,6452839,Estes Park,CO,805179647,Colorado
Starbucks,40.58153,-83.082094,6452536,Marion,OH,433025654,Ohio
Starbucks,61.144874,-149.86312,6464658,Anchorage,AK,995152050,Alaska
Starbucks,39.55568,-119.703713,6452791,Sparks,NV,894348042,Nevada
Starbucks,39.540973,-119.716058,6452650,Sparks,NV,894343106,Nevada
Starbucks,33.945724,-117.416283,6468851,Riverside,CA,925042687,California
Starbucks,32.72996,-97.411773,6452755,Fort Worth,TX,761075009,Texas
Starbucks,34.027019,-118.501826,6451235,Santa Monica,CA,904031403,California
Starbucks,45.150848,-122.603755,6452824,Molalla,OR,970387362,Oregon
Starbucks,39.748909,-104.991542,6452680,Denver,CO,802022499,Colorado
Starbucks,36.79216,-121.665846,6452530,Prunedale,CA,939073309,California
Starbucks,41.802496,-72.242174,6452957,Mansfield,CT,06268,Connecticut
Starbucks,33.42281,-111.940823,6452665,Tempe,AZ,85281,Arizona
Starbucks,41.718166,-86.176038,6455525,Granger,IN,465304474,Indiana
Starbucks,41.115905,-85.138063,6452556,Fort Wayne,IN,468051113,Indiana
Starbucks,35.412619,-119.058429,6461909,Bakersfield,CA,933083064,California
Starbucks,33.835935,-118.350311,6461582,Torrance,CA,905034897,California
Starbucks,38.609119,-122.873642,6452620,Healdsburg,CA,954484831,California
Starbucks,34.13639,-118.189348,6452977,Los Angeles,CA,900412512,California
Starbucks,39.925871,-86.157421,6452866,Indianapolis,IN,462601310,Indiana
Starbucks,45.437259,-122.757476,7677885,Tigard,OR,972238421,Oregon
Starbucks,32.207946,-82.383734,10993531,Vidalia,GA,304748828,Georgia
Starbucks,25.886381,-80.123817,6452586,Surfside,FL,33154,Florida
Starbucks,32.550592,-93.707361,6452891,Bossier City,LA,71111,Louisiana
Starbucks,35.805961,-80.87599,7677888,Statesville,NC,28677,North Carolina
Starbucks,34.014463,-84.189067,6461722,Duluth,GA,300976438,Georgia
Starbucks,46.144263,-122.926661,13631367,Longview,WA,98632,Washington
Starbucks,47.442529,-122.33479,14098277,Normandy Park,WA,98148,Washington
Starbucks,41.877964,-87.633954,14264441,Chicago,IL,60606,Illinois
Starbucks,40.132675,-74.724037,6452557,Bordentown,NJ,085054748,New Jersey
Starbucks,41.372133,-71.955191,6452761,Mystic,CT,063551938,Connecticut
Starbucks,33.571186,-117.705216,6452950,Aliso Viejo,CA,926563038,California
Starbucks,41.098335,-85.090503,6457488,Fort Wayne,IN,468054948,Indiana
Starbucks,34.933868,-82.008268,10841920,Spartanburg,SC,29301,South Carolina
Starbucks,32.67768,-97.05502,6465645,Grand Prairie,TX,75052,Texas
Starbucks,39.821619,-86.279696,6452513,Indianapolis,IN,462542998,Indiana
Starbucks,38.199884,-85.670239,6452938,Louisville,KY,40218,Kentucky
Starbucks,33.96097,-112.770814,6452788,Wickenburg,AZ,853902205,Arizona
Starbucks,45.473618,-122.648871,6452598,Portland,OR,972025718,Oregon
Starbucks,36.89818,-76.204179,6452926,Norfolk,VA,23518,Virginia
Starbucks,35.219759,-111.621974,6461649,Flagstaff,AZ,860041641,Arizona
Starbucks,41.999428,-87.660708,13303539,Chicago,IL,60626,Illinois
Starbucks,30.021159,-90.257931,6452739,Kenner,LA,700656219,Louisiana
Starbucks,33.837239,-118.184724,6452719,Long Beach,CA,908072239,California
Starbucks,32.83234,-117.166043,6452915,San Diego,CA,921111002,California
Starbucks,35.086365,-106.650387,6452773,Albuquerque,NM,871023267,New Mexico
Starbucks,33.720295,-112.111798,6452630,Phoenix,AZ,850858204,Arizona
Starbucks,37.477394,-122.223439,6452560,Redwood City,CA,940632113,California
Starbucks,38.789372,-121.288023,6452905,Roseville,CA,956783538,California
Starbucks,40.429328,-86.912391,12117780,West Lafayette,IN,47907,Indiana
Starbucks,46.257657,-119.310178,6465110,W. Richland,WA,993529118,Washington
Starbucks,41.830143,-71.388953,6452965,Providence,RI,029064459,Rhode Island
Starbucks,29.996712,-95.757084,6455831,Cypress,TX,774334247,Texas
Starbucks,33.984308,-118.443003,6452897,Marina Del Rey,CA,92092,California
Starbucks,41.956016,-88.722696,6451179,DeKalb,IL,601152051,Illinois
Starbucks,33.842777,-117.533021,6461026,Corona,CA,928813608,California
Starbucks,44.048136,-123.171869,6452888,Eugene,OR,974025442,Oregon
Starbucks,35.913425,-79.055433,6452945,Chapel Hill,NC,275143620,North Carolina
Starbucks,38.62664,-76.91763,6461287,Waldorf,MD,20603,Maryland
Starbucks,40.746103,-74.259846,6452632,South Orange,NJ,070791713,New Jersey
Starbucks,33.138708,-117.174707,6452687,San Marcos,CA,920691529,California
Starbucks,33.901253,-118.37418,6452559,Hawthorne,CA,902506646,California
Starbucks,39.479786,-106.046138,6452904,Breckenridge,CO,80424,Colorado
Starbucks,37.700965,-121.910008,6452763,Pleasanton,CA,945883327,California
Starbucks,38.650392,-121.068644,6471463,El Dorado Hills,CA,957627109,California
Starbucks,34.062997,-118.089994,6455313,Rosemead,CA,917702536,California
Starbucks,39.623705,-105.019229,6452674,Littleton,CO,801237185,Colorado
Starbucks,39.544295,-119.815985,10841866,Reno,NV,895030705,Nevada
Starbucks,32.855487,-116.971507,6452404,Santee,CA,920711904,California
Starbucks,37.3259,-121.943783,6452750,Santa Clara,CA,950506709,California
Starbucks,28.625662,-81.316803,6452722,Casselberry,FL,327076553,Florida
Starbucks,33.646429,-117.83901,6452653,Irvine,CA,92697,California
Starbucks,29.651218,-82.342899,6452526,Gainesville,FL,326103003,Florida
Starbucks,27.050273,-82.390992,6452874,Venice,FL,342935131,Florida
Starbucks,34.150247,-118.09398,6452931,Pasadena,CA,911073442,California
Starbucks,45.515478,-122.684788,6452985,Portland,OR,972013449,Oregon
Starbucks,34.039146,-118.264436,6873761,Los Angeles,CA,900152105,California
Starbucks,45.420702,-122.668431,6452998,Lake Oswego,OR,970343037,Oregon
Starbucks,36.270524,-115.206543,6452561,Las Vegas,NV,89031,Nevada
Starbucks,41.975947,-87.902288,6452823,Chicago,IL,60666,Illinois
Starbucks,41.979057,-87.906828,6452678,Chicago,IL,60666,Illinois
Starbucks,41.974663,-87.90033,6452553,Chicago,IL,60666,Illinois
Starbucks,47.714486,-116.895567,6469477,Post Falls,ID,838545294,Idaho
Starbucks,42.204856,-83.360666,6452753,Detroit,MI,48242,Michigan
Starbucks,26.159728,-80.13324,6468379,Wilton Manors,FL,333051243,Florida
Starbucks,29.720295,-95.418314,6462229,Houston,TX,770052409,Texas
Starbucks,32.832882,-96.702685,6452604,Dallas,TX,752185003,Texas
Starbucks,32.836917,-96.754608,6452956,Dallas,TX,752142692,Texas
Starbucks,47.458797,-122.258994,6470085,Tukwila,WA,981882813,Washington
Starbucks,29.773591,-95.562102,6462443,Houston,TX,770244972,Texas
Starbucks,43.047391,-89.324098,6460142,Monona,WI,537164026,Wisconsin
Starbucks,47.887074,-97.079978,6452767,Grand Forks,ND,582015911,North Dakota
Starbucks,40.751759,-73.419075,6471522,Farmingdale,NY,117351009,New York
Starbucks,39.061681,-77.158983,6453130,Rockville,MD,208542903,Maryland
Starbucks,34.024659,-118.288047,6546516,Los Angeles,CA,90089,California
Starbucks,41.379777,-82.223169,6446879,Amherst,OH,44001,Ohio
Starbucks,40.358432,-74.976665,6873610,New Hope,PA,18938,Pennsylvania
Starbucks,30.432055,-91.082901,7543344,Baton Rouge,LA,70815,Louisiana
Starbucks,39.98825,-82.78468,6461373,Reynoldsburg,OH,430688019,Ohio
Starbucks,40.751002,-73.991366,14538108,New York,NY,10119,New York
Starbucks,47.309825,-119.558382,6452309,Ephrata,WA,988239603,Washington
Starbucks,40.800867,-81.496979,6452232,Massillon,OH,446466965,Ohio
Starbucks,39.986737,-82.784871,6452095,Reynoldsburg,OH,430688024,Ohio
Starbucks,47.809963,-122.205925,6460163,Bothell,WA,980127139,Washington
Starbucks,37.199293,-93.278545,6452317,Springfield,MO,65807,Missouri
Starbucks,47.888835,-97.079286,6459311,Grand Forks,ND,582015962,North Dakota
Starbucks,33.774601,-84.396387,6468056,Atlanta,GA,30313,Georgia
Starbucks,40.741608,-74.0053,12117798,New York,NY,10011,New York
Starbucks,40.646251,-73.775696,6453376,Jamaica,NY,11430,New York
Starbucks,40.78032,-73.776752,12117808,Bayside,NY,113602054,New York
Starbucks,35.791573,-80.861833,6453206,Statesville,NC,286254481,North Carolina
Starbucks,37.041748,-76.391852,6453125,Hampton,VA,236662282,Virginia
Starbucks,37.56715,-77.538653,6453197,Richmond,VA,232263323,Virginia
Starbucks,47.820501,-122.334902,6453333,Lynnwood,WA,980365090,Washington
Starbucks,38.891931,-104.760765,6453183,Colorado Springs,CO,809186631,Colorado
Starbucks,39.535688,-104.79059,6453262,Parker,CO,801343161,Colorado
Starbucks,38.919865,-77.021741,6464236,Washington,DC,200591014,District of Columbia
Starbucks,30.603173,-87.896818,7677890,Daphne,AL,36526,Alabama
Starbucks,35.440082,-84.594466,6873774,Athens,TN,37303,Tennessee
Starbucks,39.606867,-84.16304,6452709,Centerville,OH,45459,Ohio
Starbucks,38.871922,-77.056478,6452575,Arlington,VA,22202,Virginia
Starbucks,39.921752,-75.037541,6452640,Cherry Hill,NJ,080022735,New Jersey
Starbucks,42.35055,-71.114551,6452629,Brookline,MA,022151205,Massachusetts
Starbucks,34.195022,-118.449164,6452770,Van Nuys,CA,914054626,California
Starbucks,33.783672,-78.774501,6452628,Myrtle Beach,SC,295726095,South Carolina
Starbucks,45.708967,-121.534887,6466839,Hood River,OR,970311001,Oregon
Starbucks,38.883029,-77.103657,6452806,Arlington,VA,222031937,Virginia
Starbucks,29.942774,-90.095001,13424879,New Orleans,LA,701253931,Louisiana
Starbucks,34.506721,-117.328038,6452721,Victorville,CA,923922403,California
Starbucks,32.688405,-114.497313,6452995,Yuma,AZ,853656900,Arizona
Starbucks,31.829268,-106.529161,6452711,El Paso,TX,799124609,Texas
Starbucks,39.677904,-75.648798,6452576,Newark,DE,197023216,Delaware
